Experiment,Kamera,SR_lD,SceneID,weight,Basisszenario,Links_RVA,Tr_li-Breite,Tr_li-Art,Tr_li_baulTrennung,RVA-Breite,Tr_re-Breite,Tr_re-Art,GW-Breite,GW-Geschäftsnutzung,Häuserfront,Raus
CP,C,1,01_CP_C_1,1,1,Parken,0.0,-,-,2.0,0.0,-,schmal,-,normal,
CP,C,2,01_CP_C_2,1,1,Parken,0.25,Grünstreifen,-,2.0,0.0,-,schmal,-,normal,
CP,C,3,01_CP_C_3,1,1,Parken,0.25,Aufpflasterung,-,2.0,0.0,-,schmal,-,normal,
CP,C,4,01_CP_C_4,1,1,Parken,0.75,Grünstreifen,-,2.0,0.0,-,schmal,-,normal,
CP,C,5,01_CP_C_5,1,1,Parken,0.75,Aufpflasterung,-,2.0,0.0,-,schmal,-,normal,
CP,C,6,01_CP_C_6,1,1,Parken,0.25,Grünstreifen,Sperrpfosten,2.0,0.0,-,schmal,-,normal,
CP,C,7,01_CP_C_7,1,1,Parken,0.25,Aufpflasterung,Sperrpfosten,2.0,0.0,-,schmal,-,normal,
CP,C,8,01_CP_C_8,1,1,Parken,0.75,Grünstreifen,Sperrpfosten,2.0,0.0,-,schmal,-,normal,
CP,C,9,01_CP_C_9,1,1,Parken,0.75,Aufpflasterung,Sperrpfosten,2.0,0.0,-,schmal,-,normal,
CP,C,10,01_CP_C_10,1,1,Parken,0.0,-,-,2.0,0.25,Grünstreifen,schmal,-,normal,
CP,C,11,01_CP_C_11,1,1,Parken,0.25,Grünstreifen,-,2.0,0.25,Grünstreifen,schmal,-,normal,
CP,C,12,01_CP_C_12,1,1,Parken,0.25,Aufpflasterung,-,2.0,0.25,Grünstreifen,schmal,-,normal,
CP,C,13,01_CP_C_13,1,1,Parken,0.75,Grünstreifen,-,2.0,0.25,Grünstreifen,schmal,-,normal,
CP,C,14,01_CP_C_14,1,1,Parken,0.75,Aufpflasterung,-,2.0,0.25,Grünstreifen,schmal,-,normal,
CP,C,15,01_CP_C_15,1,1,Parken,0.25,Grünstreifen,Sperrpfosten,2.0,0.25,Grünstreifen,schmal,-,normal,
CP,C,16,01_CP_C_16,1,1,Parken,0.25,Aufpflasterung,Sperrpfosten,2.0,0.25,Grünstreifen,schmal,-,normal,
CP,C,17,01_CP_C_17,1,1,Parken,0.75,Grünstreifen,Sperrpfosten,2.0,0.25,Grünstreifen,schmal,-,normal,
CP,C,18,01_CP_C_18,1,1,Parken,0.75,Aufpflasterung,Sperrpfosten,2.0,0.25,Grünstreifen,schmal,-,normal,
CP,C,19,01_CP_C_19,1,1,Parken,0.0,-,-,2.0,0.75,Grünstreifen,schmal,-,normal,
CP,C,20,01_CP_C_20,1,1,Parken,0.25,Grünstreifen,-,2.0,0.75,Grünstreifen,schmal,-,normal,
CP,C,21,01_CP_C_21,1,1,Parken,0.25,Aufpflasterung,-,2.0,0.75,Grünstreifen,schmal,-,normal,
CP,C,22,01_CP_C_22,1,1,Parken,0.75,Grünstreifen,-,2.0,0.75,Grünstreifen,schmal,-,normal,
CP,C,23,01_CP_C_23,1,1,Parken,0.75,Aufpflasterung,-,2.0,0.75,Grünstreifen,schmal,-,normal,
CP,C,24,01_CP_C_24,1,1,Parken,0.25,Grünstreifen,Sperrpfosten,2.0,0.75,Grünstreifen,schmal,-,normal,
CP,C,25,01_CP_C_25,1,1,Parken,0.25,Aufpflasterung,Sperrpfosten,2.0,0.75,Grünstreifen,schmal,-,normal,
CP,C,26,01_CP_C_26,1,1,Parken,0.75,Grünstreifen,Sperrpfosten,2.0,0.75,Grünstreifen,schmal,-,normal,
CP,C,27,01_CP_C_27,1,1,Parken,0.75,Aufpflasterung,Sperrpfosten,2.0,0.75,Grünstreifen,schmal,-,normal,
CP,C,28,01_CP_C_28,1,1,Parken,0.0,-,-,2.0,0.25,Aufpflasterung,schmal,-,normal,
CP,C,29,01_CP_C_29,1,1,Parken,0.25,Grünstreifen,-,2.0,0.25,Aufpflasterung,schmal,-,normal,
CP,C,30,01_CP_C_30,1,1,Parken,0.25,Aufpflasterung,-,2.0,0.25,Aufpflasterung,schmal,-,normal,
CP,C,31,01_CP_C_31,1,1,Parken,0.75,Grünstreifen,-,2.0,0.25,Aufpflasterung,schmal,-,normal,
CP,C,32,01_CP_C_32,1,1,Parken,0.75,Aufpflasterung,-,2.0,0.25,Aufpflasterung,schmal,-,normal,
CP,C,33,01_CP_C_33,1,1,Parken,0.25,Grünstreifen,Sperrpfosten,2.0,0.25,Aufpflasterung,schmal,-,normal,
CP,C,34,01_CP_C_34,1,1,Parken,0.25,Aufpflasterung,Sperrpfosten,2.0,0.25,Aufpflasterung,schmal,-,normal,
CP,C,35,01_CP_C_35,1,1,Parken,0.75,Grünstreifen,Sperrpfosten,2.0,0.25,Aufpflasterung,schmal,-,normal,
CP,C,36,01_CP_C_36,1,1,Parken,0.75,Aufpflasterung,Sperrpfosten,2.0,0.25,Aufpflasterung,schmal,-,normal,
CP,C,37,01_CP_C_37,1,1,Parken,0.0,-,-,2.0,0.75,Aufpflasterung,schmal,-,normal,
CP,C,38,01_CP_C_38,1,1,Parken,0.25,Grünstreifen,-,2.0,0.75,Aufpflasterung,schmal,-,normal,
CP,C,39,01_CP_C_39,1,1,Parken,0.25,Aufpflasterung,-,2.0,0.75,Aufpflasterung,schmal,-,normal,
CP,C,40,01_CP_C_40,1,1,Parken,0.75,Grünstreifen,-,2.0,0.75,Aufpflasterung,schmal,-,normal,
CP,C,41,01_CP_C_41,1,1,Parken,0.75,Aufpflasterung,-,2.0,0.75,Aufpflasterung,schmal,-,normal,
CP,C,42,01_CP_C_42,1,1,Parken,0.25,Grünstreifen,Sperrpfosten,2.0,0.75,Aufpflasterung,schmal,-,normal,
CP,C,43,01_CP_C_43,1,1,Parken,0.25,Aufpflasterung,Sperrpfosten,2.0,0.75,Aufpflasterung,schmal,-,normal,
CP,C,44,01_CP_C_44,1,1,Parken,0.75,Grünstreifen,Sperrpfosten,2.0,0.75,Aufpflasterung,schmal,-,normal,
CP,C,45,01_CP_C_45,1,1,Parken,0.75,Aufpflasterung,Sperrpfosten,2.0,0.75,Aufpflasterung,schmal,-,normal,
CP,C,46,01_CP_C_46,1,1,Parken,0.0,-,-,2.0,0.0,-,schmal,ja,normal,
CP,C,47,01_CP_C_47,1,1,Parken,0.25,Grünstreifen,-,2.0,0.0,-,schmal,ja,normal,
CP,C,48,01_CP_C_48,1,1,Parken,0.25,Aufpflasterung,-,2.0,0.0,-,schmal,ja,normal,
CP,C,49,01_CP_C_49,1,1,Parken,0.75,Grünstreifen,-,2.0,0.0,-,schmal,ja,normal,
CP,C,50,01_CP_C_50,1,1,Parken,0.75,Aufpflasterung,-,2.0,0.0,-,schmal,ja,normal,
CP,C,51,01_CP_C_51,1,1,Parken,0.25,Grünstreifen,Sperrpfosten,2.0,0.0,-,schmal,ja,normal,
CP,C,52,01_CP_C_52,1,1,Parken,0.25,Aufpflasterung,Sperrpfosten,2.0,0.0,-,schmal,ja,normal,
CP,C,53,01_CP_C_53,1,1,Parken,0.75,Grünstreifen,Sperrpfosten,2.0,0.0,-,schmal,ja,normal,
CP,C,54,01_CP_C_54,1,1,Parken,0.75,Aufpflasterung,Sperrpfosten,2.0,0.0,-,schmal,ja,normal,
CP,C,55,01_CP_C_55,1,1,Parken,0.0,-,-,2.0,0.25,Grünstreifen,schmal,ja,normal,
CP,C,56,01_CP_C_56,1,1,Parken,0.25,Grünstreifen,-,2.0,0.25,Grünstreifen,schmal,ja,normal,
CP,C,57,01_CP_C_57,1,1,Parken,0.25,Aufpflasterung,-,2.0,0.25,Grünstreifen,schmal,ja,normal,
CP,C,58,01_CP_C_58,1,1,Parken,0.75,Grünstreifen,-,2.0,0.25,Grünstreifen,schmal,ja,normal,
CP,C,59,01_CP_C_59,1,1,Parken,0.75,Aufpflasterung,-,2.0,0.25,Grünstreifen,schmal,ja,normal,
CP,C,60,01_CP_C_60,1,1,Parken,0.25,Grünstreifen,Sperrpfosten,2.0,0.25,Grünstreifen,schmal,ja,normal,
CP,C,61,01_CP_C_61,1,1,Parken,0.25,Aufpflasterung,Sperrpfosten,2.0,0.25,Grünstreifen,schmal,ja,normal,
CP,C,62,01_CP_C_62,1,1,Parken,0.75,Grünstreifen,Sperrpfosten,2.0,0.25,Grünstreifen,schmal,ja,normal,
CP,C,63,01_CP_C_63,1,1,Parken,0.75,Aufpflasterung,Sperrpfosten,2.0,0.25,Grünstreifen,schmal,ja,normal,
CP,C,64,01_CP_C_64,1,1,Parken,0.0,-,-,2.0,0.75,Grünstreifen,schmal,ja,normal,
CP,C,65,01_CP_C_65,1,1,Parken,0.25,Grünstreifen,-,2.0,0.75,Grünstreifen,schmal,ja,normal,
CP,C,66,01_CP_C_66,1,1,Parken,0.25,Aufpflasterung,-,2.0,0.75,Grünstreifen,schmal,ja,normal,
CP,C,67,01_CP_C_67,1,1,Parken,0.75,Grünstreifen,-,2.0,0.75,Grünstreifen,schmal,ja,normal,
CP,C,68,01_CP_C_68,1,1,Parken,0.75,Aufpflasterung,-,2.0,0.75,Grünstreifen,schmal,ja,normal,
CP,C,69,01_CP_C_69,1,1,Parken,0.25,Grünstreifen,Sperrpfosten,2.0,0.75,Grünstreifen,schmal,ja,normal,
CP,C,70,01_CP_C_70,1,1,Parken,0.25,Aufpflasterung,Sperrpfosten,2.0,0.75,Grünstreifen,schmal,ja,normal,
CP,C,71,01_CP_C_71,1,1,Parken,0.75,Grünstreifen,Sperrpfosten,2.0,0.75,Grünstreifen,schmal,ja,normal,
CP,C,72,01_CP_C_72,1,1,Parken,0.75,Aufpflasterung,Sperrpfosten,2.0,0.75,Grünstreifen,schmal,ja,normal,
CP,C,73,01_CP_C_73,1,1,Parken,0.0,-,-,2.0,0.25,Aufpflasterung,schmal,ja,normal,
CP,C,74,01_CP_C_74,1,1,Parken,0.25,Grünstreifen,-,2.0,0.25,Aufpflasterung,schmal,ja,normal,
CP,C,75,01_CP_C_75,1,1,Parken,0.25,Aufpflasterung,-,2.0,0.25,Aufpflasterung,schmal,ja,normal,
CP,C,76,01_CP_C_76,1,1,Parken,0.75,Grünstreifen,-,2.0,0.25,Aufpflasterung,schmal,ja,normal,
CP,C,77,01_CP_C_77,1,1,Parken,0.75,Aufpflasterung,-,2.0,0.25,Aufpflasterung,schmal,ja,normal,
CP,C,78,01_CP_C_78,1,1,Parken,0.25,Grünstreifen,Sperrpfosten,2.0,0.25,Aufpflasterung,schmal,ja,normal,
CP,C,79,01_CP_C_79,1,1,Parken,0.25,Aufpflasterung,Sperrpfosten,2.0,0.25,Aufpflasterung,schmal,ja,normal,
CP,C,80,01_CP_C_80,1,1,Parken,0.75,Grünstreifen,Sperrpfosten,2.0,0.25,Aufpflasterung,schmal,ja,normal,
CP,C,81,01_CP_C_81,1,1,Parken,0.75,Aufpflasterung,Sperrpfosten,2.0,0.25,Aufpflasterung,schmal,ja,normal,
CP,C,82,01_CP_C_82,1,1,Parken,0.0,-,-,2.0,0.75,Aufpflasterung,schmal,ja,normal,
CP,C,83,01_CP_C_83,1,1,Parken,0.25,Grünstreifen,-,2.0,0.75,Aufpflasterung,schmal,ja,normal,
CP,C,84,01_CP_C_84,1,1,Parken,0.25,Aufpflasterung,-,2.0,0.75,Aufpflasterung,schmal,ja,normal,
CP,C,85,01_CP_C_85,1,1,Parken,0.75,Grünstreifen,-,2.0,0.75,Aufpflasterung,schmal,ja,normal,
CP,C,86,01_CP_C_86,1,1,Parken,0.75,Aufpflasterung,-,2.0,0.75,Aufpflasterung,schmal,ja,normal,
CP,C,87,01_CP_C_87,1,1,Parken,0.25,Grünstreifen,Sperrpfosten,2.0,0.75,Aufpflasterung,schmal,ja,normal,
CP,C,88,01_CP_C_88,1,1,Parken,0.25,Aufpflasterung,Sperrpfosten,2.0,0.75,Aufpflasterung,schmal,ja,normal,
CP,C,89,01_CP_C_89,1,1,Parken,0.75,Grünstreifen,Sperrpfosten,2.0,0.75,Aufpflasterung,schmal,ja,normal,
CP,C,90,01_CP_C_90,1,1,Parken,0.75,Aufpflasterung,Sperrpfosten,2.0,0.75,Aufpflasterung,schmal,ja,normal,
CP,C,91,01_CP_C_91,1,1,Parken,0.0,-,-,2.0,0.0,-,schmal,-,Grünanlage,
CP,C,92,01_CP_C_92,1,1,Parken,0.25,Grünstreifen,-,2.0,0.0,-,schmal,-,Grünanlage,
CP,C,93,01_CP_C_93,1,1,Parken,0.25,Aufpflasterung,-,2.0,0.0,-,schmal,-,Grünanlage,
CP,C,94,01_CP_C_94,1,1,Parken,0.75,Grünstreifen,-,2.0,0.0,-,schmal,-,Grünanlage,
CP,C,95,01_CP_C_95,1,1,Parken,0.75,Aufpflasterung,-,2.0,0.0,-,schmal,-,Grünanlage,
CP,C,96,01_CP_C_96,1,1,Parken,0.25,Grünstreifen,Sperrpfosten,2.0,0.0,-,schmal,-,Grünanlage,
CP,C,97,01_CP_C_97,1,1,Parken,0.25,Aufpflasterung,Sperrpfosten,2.0,0.0,-,schmal,-,Grünanlage,
CP,C,98,01_CP_C_98,1,1,Parken,0.75,Grünstreifen,Sperrpfosten,2.0,0.0,-,schmal,-,Grünanlage,
CP,C,99,01_CP_C_99,1,1,Parken,0.75,Aufpflasterung,Sperrpfosten,2.0,0.0,-,schmal,-,Grünanlage,
CP,C,118,01_CP_C_118,1,1,Parken,0.0,-,-,2.0,0.25,Aufpflasterung,schmal,-,Grünanlage,
CP,C,119,01_CP_C_119,1,1,Parken,0.25,Grünstreifen,-,2.0,0.25,Aufpflasterung,schmal,-,Grünanlage,
CP,C,120,01_CP_C_120,1,1,Parken,0.25,Aufpflasterung,-,2.0,0.25,Aufpflasterung,schmal,-,Grünanlage,
CP,C,121,01_CP_C_121,1,1,Parken,0.75,Grünstreifen,-,2.0,0.25,Aufpflasterung,schmal,-,Grünanlage,
CP,C,122,01_CP_C_122,1,1,Parken,0.75,Aufpflasterung,-,2.0,0.25,Aufpflasterung,schmal,-,Grünanlage,
CP,C,123,01_CP_C_123,1,1,Parken,0.25,Grünstreifen,Sperrpfosten,2.0,0.25,Aufpflasterung,schmal,-,Grünanlage,
CP,C,124,01_CP_C_124,1,1,Parken,0.25,Aufpflasterung,Sperrpfosten,2.0,0.25,Aufpflasterung,schmal,-,Grünanlage,
CP,C,125,01_CP_C_125,1,1,Parken,0.75,Grünstreifen,Sperrpfosten,2.0,0.25,Aufpflasterung,schmal,-,Grünanlage,
CP,C,126,01_CP_C_126,1,1,Parken,0.75,Aufpflasterung,Sperrpfosten,2.0,0.25,Aufpflasterung,schmal,-,Grünanlage,
CP,C,136,01_CP_C_136,1,2,Fahrstreifen,0.0,-,-,2.0,0.0,-,schmal,-,normal,
CP,C,137,01_CP_C_137,1,2,Fahrstreifen,0.25,Grünstreifen,-,2.0,0.0,-,schmal,-,normal,
CP,C,138,01_CP_C_138,1,2,Fahrstreifen,0.25,Aufpflasterung,-,2.0,0.0,-,schmal,-,normal,
CP,C,139,01_CP_C_139,1,2,Fahrstreifen,0.75,Grünstreifen,-,2.0,0.0,-,schmal,-,normal,
CP,C,140,01_CP_C_140,1,2,Fahrstreifen,0.75,Aufpflasterung,-,2.0,0.0,-,schmal,-,normal,
CP,C,141,01_CP_C_141,1,2,Fahrstreifen,0.25,Grünstreifen,Sperrpfosten,2.0,0.0,-,schmal,-,normal,
CP,C,142,01_CP_C_142,1,2,Fahrstreifen,0.25,Aufpflasterung,Sperrpfosten,2.0,0.0,-,schmal,-,normal,
CP,C,143,01_CP_C_143,1,2,Fahrstreifen,0.75,Grünstreifen,Sperrpfosten,2.0,0.0,-,schmal,-,normal,
CP,C,144,01_CP_C_144,1,2,Fahrstreifen,0.75,Aufpflasterung,Sperrpfosten,2.0,0.0,-,schmal,-,normal,
CP,C,145,01_CP_C_145,1,2,Fahrstreifen,0.0,-,-,2.0,0.25,Grünstreifen,schmal,-,normal,
CP,C,146,01_CP_C_146,1,2,Fahrstreifen,0.25,Grünstreifen,-,2.0,0.25,Grünstreifen,schmal,-,normal,
CP,C,147,01_CP_C_147,1,2,Fahrstreifen,0.25,Aufpflasterung,-,2.0,0.25,Grünstreifen,schmal,-,normal,
CP,C,148,01_CP_C_148,1,2,Fahrstreifen,0.75,Grünstreifen,-,2.0,0.25,Grünstreifen,schmal,-,normal,
CP,C,149,01_CP_C_149,1,2,Fahrstreifen,0.75,Aufpflasterung,-,2.0,0.25,Grünstreifen,schmal,-,normal,
CP,C,150,01_CP_C_150,1,2,Fahrstreifen,0.25,Grünstreifen,Sperrpfosten,2.0,0.25,Grünstreifen,schmal,-,normal,
CP,C,151,01_CP_C_151,1,2,Fahrstreifen,0.25,Aufpflasterung,Sperrpfosten,2.0,0.25,Grünstreifen,schmal,-,normal,
CP,C,152,01_CP_C_152,1,2,Fahrstreifen,0.75,Grünstreifen,Sperrpfosten,2.0,0.25,Grünstreifen,schmal,-,normal,
CP,C,153,01_CP_C_153,1,2,Fahrstreifen,0.75,Aufpflasterung,Sperrpfosten,2.0,0.25,Grünstreifen,schmal,-,normal,
CP,C,154,01_CP_C_154,1,2,Fahrstreifen,0.0,-,-,2.0,0.75,Grünstreifen,schmal,-,normal,
CP,C,155,01_CP_C_155,1,2,Fahrstreifen,0.25,Grünstreifen,-,2.0,0.75,Grünstreifen,schmal,-,normal,
CP,C,156,01_CP_C_156,1,2,Fahrstreifen,0.25,Aufpflasterung,-,2.0,0.75,Grünstreifen,schmal,-,normal,
CP,C,157,01_CP_C_157,1,2,Fahrstreifen,0.75,Grünstreifen,-,2.0,0.75,Grünstreifen,schmal,-,normal,
CP,C,158,01_CP_C_158,1,2,Fahrstreifen,0.75,Aufpflasterung,-,2.0,0.75,Grünstreifen,schmal,-,normal,
CP,C,159,01_CP_C_159,1,2,Fahrstreifen,0.25,Grünstreifen,Sperrpfosten,2.0,0.75,Grünstreifen,schmal,-,normal,
CP,C,160,01_CP_C_160,1,2,Fahrstreifen,0.25,Aufpflasterung,Sperrpfosten,2.0,0.75,Grünstreifen,schmal,-,normal,
CP,C,161,01_CP_C_161,1,2,Fahrstreifen,0.75,Grünstreifen,Sperrpfosten,2.0,0.75,Grünstreifen,schmal,-,normal,
CP,C,162,01_CP_C_162,1,2,Fahrstreifen,0.75,Aufpflasterung,Sperrpfosten,2.0,0.75,Grünstreifen,schmal,-,normal,
CP,C,163,01_CP_C_163,1,2,Fahrstreifen,0.0,-,-,2.0,0.25,Aufpflasterung,schmal,-,normal,
CP,C,164,01_CP_C_164,1,2,Fahrstreifen,0.25,Grünstreifen,-,2.0,0.25,Aufpflasterung,schmal,-,normal,
CP,C,165,01_CP_C_165,1,2,Fahrstreifen,0.25,Aufpflasterung,-,2.0,0.25,Aufpflasterung,schmal,-,normal,
CP,C,166,01_CP_C_166,1,2,Fahrstreifen,0.75,Grünstreifen,-,2.0,0.25,Aufpflasterung,schmal,-,normal,
CP,C,167,01_CP_C_167,1,2,Fahrstreifen,0.75,Aufpflasterung,-,2.0,0.25,Aufpflasterung,schmal,-,normal,
CP,C,168,01_CP_C_168,1,2,Fahrstreifen,0.25,Grünstreifen,Sperrpfosten,2.0,0.25,Aufpflasterung,schmal,-,normal,
CP,C,169,01_CP_C_169,1,2,Fahrstreifen,0.25,Aufpflasterung,Sperrpfosten,2.0,0.25,Aufpflasterung,schmal,-,normal,
CP,C,170,01_CP_C_170,1,2,Fahrstreifen,0.75,Grünstreifen,Sperrpfosten,2.0,0.25,Aufpflasterung,schmal,-,normal,
CP,C,171,01_CP_C_171,1,2,Fahrstreifen,0.75,Aufpflasterung,Sperrpfosten,2.0,0.25,Aufpflasterung,schmal,-,normal,
CP,C,172,01_CP_C_172,1,2,Fahrstreifen,0.0,-,-,2.0,0.75,Aufpflasterung,schmal,-,normal,
CP,C,173,01_CP_C_173,1,2,Fahrstreifen,0.25,Grünstreifen,-,2.0,0.75,Aufpflasterung,schmal,-,normal,
CP,C,174,01_CP_C_174,1,2,Fahrstreifen,0.25,Aufpflasterung,-,2.0,0.75,Aufpflasterung,schmal,-,normal,
CP,C,175,01_CP_C_175,1,2,Fahrstreifen,0.75,Grünstreifen,-,2.0,0.75,Aufpflasterung,schmal,-,normal,
CP,C,176,01_CP_C_176,1,2,Fahrstreifen,0.75,Aufpflasterung,-,2.0,0.75,Aufpflasterung,schmal,-,normal,
CP,C,177,01_CP_C_177,1,2,Fahrstreifen,0.25,Grünstreifen,Sperrpfosten,2.0,0.75,Aufpflasterung,schmal,-,normal,
CP,C,178,01_CP_C_178,1,2,Fahrstreifen,0.25,Aufpflasterung,Sperrpfosten,2.0,0.75,Aufpflasterung,schmal,-,normal,
CP,C,179,01_CP_C_179,1,2,Fahrstreifen,0.75,Grünstreifen,Sperrpfosten,2.0,0.75,Aufpflasterung,schmal,-,normal,
CP,C,180,01_CP_C_180,1,2,Fahrstreifen,0.75,Aufpflasterung,Sperrpfosten,2.0,0.75,Aufpflasterung,schmal,-,normal,
CP,C,181,01_CP_C_181,1,2,Fahrstreifen,0.0,-,-,2.0,0.0,-,schmal,ja,normal,
CP,C,182,01_CP_C_182,1,2,Fahrstreifen,0.25,Grünstreifen,-,2.0,0.0,-,schmal,ja,normal,
CP,C,183,01_CP_C_183,1,2,Fahrstreifen,0.25,Aufpflasterung,-,2.0,0.0,-,schmal,ja,normal,
CP,C,184,01_CP_C_184,1,2,Fahrstreifen,0.75,Grünstreifen,-,2.0,0.0,-,schmal,ja,normal,
CP,C,185,01_CP_C_185,1,2,Fahrstreifen,0.75,Aufpflasterung,-,2.0,0.0,-,schmal,ja,normal,
CP,C,186,01_CP_C_186,1,2,Fahrstreifen,0.25,Grünstreifen,Sperrpfosten,2.0,0.0,-,schmal,ja,normal,
CP,C,187,01_CP_C_187,1,2,Fahrstreifen,0.25,Aufpflasterung,Sperrpfosten,2.0,0.0,-,schmal,ja,normal,
CP,C,188,01_CP_C_188,1,2,Fahrstreifen,0.75,Grünstreifen,Sperrpfosten,2.0,0.0,-,schmal,ja,normal,
CP,C,189,01_CP_C_189,1,2,Fahrstreifen,0.75,Aufpflasterung,Sperrpfosten,2.0,0.0,-,schmal,ja,normal,
CP,C,190,01_CP_C_190,1,2,Fahrstreifen,0.0,-,-,2.0,0.25,Grünstreifen,schmal,ja,normal,
CP,C,191,01_CP_C_191,1,2,Fahrstreifen,0.25,Grünstreifen,-,2.0,0.25,Grünstreifen,schmal,ja,normal,
CP,C,192,01_CP_C_192,1,2,Fahrstreifen,0.25,Aufpflasterung,-,2.0,0.25,Grünstreifen,schmal,ja,normal,
CP,C,193,01_CP_C_193,1,2,Fahrstreifen,0.75,Grünstreifen,-,2.0,0.25,Grünstreifen,schmal,ja,normal,
CP,C,194,01_CP_C_194,1,2,Fahrstreifen,0.75,Aufpflasterung,-,2.0,0.25,Grünstreifen,schmal,ja,normal,
CP,C,195,01_CP_C_195,1,2,Fahrstreifen,0.25,Grünstreifen,Sperrpfosten,2.0,0.25,Grünstreifen,schmal,ja,normal,
CP,C,196,01_CP_C_196,1,2,Fahrstreifen,0.25,Aufpflasterung,Sperrpfosten,2.0,0.25,Grünstreifen,schmal,ja,normal,
CP,C,197,01_CP_C_197,1,2,Fahrstreifen,0.75,Grünstreifen,Sperrpfosten,2.0,0.25,Grünstreifen,schmal,ja,normal,
CP,C,198,01_CP_C_198,1,2,Fahrstreifen,0.75,Aufpflasterung,Sperrpfosten,2.0,0.25,Grünstreifen,schmal,ja,normal,
CP,C,199,01_CP_C_199,1,2,Fahrstreifen,0.0,-,-,2.0,0.75,Grünstreifen,schmal,ja,normal,
CP,C,200,01_CP_C_200,1,2,Fahrstreifen,0.25,Grünstreifen,-,2.0,0.75,Grünstreifen,schmal,ja,normal,
CP,C,201,01_CP_C_201,1,2,Fahrstreifen,0.25,Aufpflasterung,-,2.0,0.75,Grünstreifen,schmal,ja,normal,
CP,C,202,01_CP_C_202,1,2,Fahrstreifen,0.75,Grünstreifen,-,2.0,0.75,Grünstreifen,schmal,ja,normal,
CP,C,203,01_CP_C_203,1,2,Fahrstreifen,0.75,Aufpflasterung,-,2.0,0.75,Grünstreifen,schmal,ja,normal,
CP,C,204,01_CP_C_204,1,2,Fahrstreifen,0.25,Grünstreifen,Sperrpfosten,2.0,0.75,Grünstreifen,schmal,ja,normal,
CP,C,205,01_CP_C_205,1,2,Fahrstreifen,0.25,Aufpflasterung,Sperrpfosten,2.0,0.75,Grünstreifen,schmal,ja,normal,
CP,C,206,01_CP_C_206,1,2,Fahrstreifen,0.75,Grünstreifen,Sperrpfosten,2.0,0.75,Grünstreifen,schmal,ja,normal,
CP,C,207,01_CP_C_207,1,2,Fahrstreifen,0.75,Aufpflasterung,Sperrpfosten,2.0,0.75,Grünstreifen,schmal,ja,normal,
CP,C,208,01_CP_C_208,1,2,Fahrstreifen,0.0,-,-,2.0,0.25,Aufpflasterung,schmal,ja,normal,
CP,C,209,01_CP_C_209,1,2,Fahrstreifen,0.25,Grünstreifen,-,2.0,0.25,Aufpflasterung,schmal,ja,normal,
CP,C,210,01_CP_C_210,1,2,Fahrstreifen,0.25,Aufpflasterung,-,2.0,0.25,Aufpflasterung,schmal,ja,normal,
CP,C,211,01_CP_C_211,1,2,Fahrstreifen,0.75,Grünstreifen,-,2.0,0.25,Aufpflasterung,schmal,ja,normal,
CP,C,212,01_CP_C_212,1,2,Fahrstreifen,0.75,Aufpflasterung,-,2.0,0.25,Aufpflasterung,schmal,ja,normal,
CP,C,213,01_CP_C_213,1,2,Fahrstreifen,0.25,Grünstreifen,Sperrpfosten,2.0,0.25,Aufpflasterung,schmal,ja,normal,
CP,C,214,01_CP_C_214,1,2,Fahrstreifen,0.25,Aufpflasterung,Sperrpfosten,2.0,0.25,Aufpflasterung,schmal,ja,normal,
CP,C,215,01_CP_C_215,1,2,Fahrstreifen,0.75,Grünstreifen,Sperrpfosten,2.0,0.25,Aufpflasterung,schmal,ja,normal,
CP,C,216,01_CP_C_216,1,2,Fahrstreifen,0.75,Aufpflasterung,Sperrpfosten,2.0,0.25,Aufpflasterung,schmal,ja,normal,
CP,C,217,01_CP_C_217,1,2,Fahrstreifen,0.0,-,-,2.0,0.75,Aufpflasterung,schmal,ja,normal,
CP,C,218,01_CP_C_218,1,2,Fahrstreifen,0.25,Grünstreifen,-,2.0,0.75,Aufpflasterung,schmal,ja,normal,
CP,C,219,01_CP_C_219,1,2,Fahrstreifen,0.25,Aufpflasterung,-,2.0,0.75,Aufpflasterung,schmal,ja,normal,
CP,C,220,01_CP_C_220,1,2,Fahrstreifen,0.75,Grünstreifen,-,2.0,0.75,Aufpflasterung,schmal,ja,normal,
CP,C,221,01_CP_C_221,1,2,Fahrstreifen,0.75,Aufpflasterung,-,2.0,0.75,Aufpflasterung,schmal,ja,normal,
CP,C,222,01_CP_C_222,1,2,Fahrstreifen,0.25,Grünstreifen,Sperrpfosten,2.0,0.75,Aufpflasterung,schmal,ja,normal,
CP,C,223,01_CP_C_223,1,2,Fahrstreifen,0.25,Aufpflasterung,Sperrpfosten,2.0,0.75,Aufpflasterung,schmal,ja,normal,
CP,C,224,01_CP_C_224,1,2,Fahrstreifen,0.75,Grünstreifen,Sperrpfosten,2.0,0.75,Aufpflasterung,schmal,ja,normal,
CP,C,225,01_CP_C_225,1,2,Fahrstreifen,0.75,Aufpflasterung,Sperrpfosten,2.0,0.75,Aufpflasterung,schmal,ja,normal,
CP,C,226,01_CP_C_226,1,2,Fahrstreifen,0.0,-,-,2.0,0.0,-,schmal,-,Grünanlage,
CP,C,227,01_CP_C_227,1,2,Fahrstreifen,0.25,Grünstreifen,-,2.0,0.0,-,schmal,-,Grünanlage,
CP,C,228,01_CP_C_228,1,2,Fahrstreifen,0.25,Aufpflasterung,-,2.0,0.0,-,schmal,-,Grünanlage,
